time,passenger_count,trip_distance,trip_duration,PULocationID,DOLocationID,demand_count,temperature_2m,precipitation,rain,snowfall
2023-01-01 00:00:00,1.0,0.515,15.5,60.0,168.0,4,9.7435,0.4,0.4,0.0
2023-01-01 01:00:00,1.0,0.9,8.0,168.0,247.0,3,10.5935,1.2,1.2,0.0
2023-01-01 02:00:00,1.0,0.275,5.5,32.0,74.0,4,11.143499,0.7,0.7,0.0
2023-01-01 03:00:00,1.0,2.7,23.0,51.0,50.0,7,11.0435,2.2,2.2,0.0
2023-01-01 04:00:00,1.0,0.0,15.0,69.0,69.0,7,10.8435,1.7,1.7,0.0
2023-01-01 05:00:00,1.0,1.01,11.0,47.0,47.0,3,10.8435,1.1,1.1,0.0
2023-01-01 06:00:00,1.0,6.07,13.5,47.0,51.0,2,10.4935,0.2,0.2,0.0
2023-01-01 07:00:00,1.0,1.535,20.0,159.0,228.0,4,10.5435,0.0,0.0,0.0
2023-01-01 08:00:00,1.0,4.59,21.0,136.0,42.0,9,9.893499,0.0,0.0,0.0
2023-01-01 09:00:00,1.0,3.7,32.5,119.0,47.0,8,9.2935,0.0,0.0,0.0
2023-01-01 10:00:00,1.0,2.3499999999999996,15.5,247.0,69.0,10,8.8435,0.0,0.0,0.0
2023-01-01 11:00:00,1.0,2.59,25.0,167.0,47.0,9,8.3435,0.0,0.0,0.0
2023-01-01 12:00:00,1.0,0.9550000000000001,26.5,126.0,42.0,6,8.0435,0.0,0.0,0.0
2023-01-01 13:00:00,1.0,3.5,21.0,18.0,136.0,4,8.3435,0.0,0.0,0.0
2023-01-01 14:00:00,1.0,3.0,20.5,168.0,81.0,12,9.7435,0.0,0.0,0.0
2023-01-01 15:00:00,1.0,1.05,21.0,136.0,39.0,10,10.2935,0.0,0.0,0.0
2023-01-01 16:00:00,1.0,6.3999999999999995,25.0,47.0,81.0,2,10.7435,0.0,0.0,0.0
2023-01-01 17:00:00,3.5,0.8500000000000001,5.0,31.0,20.0,2,11.0935,0.0,0.0,0.0
2023-01-01 18:00:00,1.0,0.0,19.0,31.0,31.0,3,11.3435,0.0,0.0,0.0
2023-01-01 19:00:00,1.0,5.59,27.5,69.0,3.0,4,11.3435,0.0,0.0,0.0
2023-01-01 20:00:00,1.0,1.97,10.0,60.0,47.0,3,11.0435,0.0,0.0,0.0
2023-01-01 21:00:00,2.0,5.09,18.0,18.0,213.0,1,9.643499,0.0,0.0,0.0
2023-01-01 22:00:00,,,,,,0,6.1435003,0.0,0.0,0.0
2023-01-01 23:00:00,1.5,2.25,11.0,119.0,78.0,2,5.0935,0.0,0.0,0.0
2023-01-02 00:00:00,1.0,1.11,5.0,159.0,167.0,1,4.0435004,0.0,0.0,0.0
2023-01-02 01:00:00,1.5,0.06,0.5,126.0,126.0,2,3.8435,0.0,0.0,0.0
2023-01-02 02:00:00,2.0,0.95,11.0,240.0,240.0,1,3.0435,0.0,0.0,0.0
2023-01-02 03:00:00,1.0,7.390000000000001,15.0,20.0,138.0,2,5.5435004,0.0,0.0,0.0
2023-01-02 04:00:00,,,,,,0,6.2935004,1.1,1.1,0.0
2023-01-02 05:00:00,1.0,8.15,24.0,18.0,69.0,6,6.4435,0.1,0.1,0.0
2023-01-02 06:00:00,1.0,13.8,29.0,47.0,35.0,5,5.7935004,0.0,0.0,0.0
2023-01-02 07:00:00,1.0,2.2,28.0,78.0,90.0,3,4.5435004,0.0,0.0,0.0
2023-01-02 08:00:00,1.0,1.0,37.0,159.0,18.0,3,4.8435,0.0,0.0,0.0
2023-01-02 09:00:00,1.0,1.55,22.5,168.0,69.0,8,3.6435,0.0,0.0,0.0
2023-01-02 10:00:00,1.0,2.6,18.0,213.0,119.0,5,3.8435,0.0,0.0,0.0
2023-01-02 11:00:00,1.0,1.9100000000000001,26.0,119.0,41.0,4,3.6935,0.0,0.0,0.0
2023-01-02 12:00:00,1.0,4.0,35.0,60.0,51.0,11,5.5435004,0.0,0.0,0.0
2023-01-02 13:00:00,1.0,4.85,29.5,47.0,50.0,4,5.6935,0.0,0.0,0.0
2023-01-02 14:00:00,1.0,11.9,41.0,51.0,19.0,7,6.3435,0.0,0.0,0.0
2023-01-02 15:00:00,1.0,5.25,43.5,235.0,140.0,2,7.1935,0.0,0.0,0.0
2023-01-02 16:00:00,1.0,1.3,15.0,47.0,60.0,3,8.6935,0.0,0.0,0.0
2023-01-02 17:00:00,1.0,2.14,15.0,247.0,42.0,3,10.143499,0.0,0.0,0.0
2023-01-02 18:00:00,1.0,11.0,44.0,69.0,225.0,1,11.1935,0.0,0.0,0.0
2023-01-02 19:00:00,,,,,,0,11.6935,0.0,0.0,0.0
2023-01-02 20:00:00,4.0,8.98,12.0,240.0,184.0,1,11.9435,0.0,0.0,0.0
2023-01-02 21:00:00,2.0,1.28,5.0,159.0,47.0,1,10.5935,0.0,0.0,0.0
2023-01-02 22:00:00,5.0,3.59,13.0,168.0,237.0,1,9.5435,0.1,0.1,0.0
2023-01-02 23:00:00,1.0,0.0,25.0,159.0,247.0,1,8.4935,0.1,0.1,0.0
2023-01-03 00:00:00,1.0,0.39,16.0,94.0,18.0,2,8.0435,0.0,0.0,0.0
2023-01-03 01:00:00,,,,,,0,8.4935,0.0,0.0,0.0
2023-01-03 02:00:00,2.0,1.5,7.0,159.0,69.0,3,7.4935,0.0,0.0,0.0
2023-01-03 03:00:00,1.0,5.3,16.0,168.0,182.0,1,8.4435,0.2,0.2,0.0
2023-01-03 04:00:00,1.0,0.5,9.0,213.0,212.0,1,8.4435,0.3,0.3,0.0
2023-01-03 05:00:00,1.0,8.4,33.0,51.0,29.0,9,8.4935,0.1,0.1,0.0
2023-01-03 06:00:00,1.0,11.5,57.0,213.0,37.0,13,8.4935,0.0,0.0,0.0
2023-01-03 07:00:00,1.0,1.2200000000000002,24.5,168.0,248.0,12,8.4435,0.0,0.0,0.0
2023-01-03 08:00:00,1.0,3.5,28.5,51.0,41.0,18,8.393499,0.0,0.0,0.0
2023-01-03 09:00:00,1.0,5.7,36.0,254.0,242.0,9,8.2435,0.0,0.0,0.0
2023-01-03 10:00:00,1.0,3.6,18.0,168.0,168.0,13,8.2935,0.0,0.0,0.0
2023-01-03 11:00:00,1.0,3.0,21.0,213.0,254.0,15,8.3435,0.0,0.0,0.0
2023-01-03 12:00:00,1.0,2.1,34.5,168.0,1.0,8,7.1435003,0.0,0.0,0.0
2023-01-03 13:00:00,1.0,2.675,22.5,69.0,244.0,14,7.8435,0.6,0.6,0.0
2023-01-03 14:00:00,1.0,4.0,22.0,47.0,250.0,6,8.6935,0.3,0.3,0.0
2023-01-03 15:00:00,1.0,2.22,33.0,168.0,74.0,7,9.4435,0.1,0.1,0.0
2023-01-03 16:00:00,1.0,0.6,31.0,168.0,134.0,5,9.2935,3.4,3.4,0.0
2023-01-03 17:00:00,1.0,1.0,13.0,168.0,32.0,9,8.8435,3.8,3.8,0.0
2023-01-03 18:00:00,1.0,1.3,24.0,20.0,32.0,6,9.143499,1.1,1.1,0.0
2023-01-03 19:00:00,1.0,5.7,30.0,32.0,5.0,3,9.7435,1.2,1.2,0.0
2023-01-03 20:00:00,,,,,,0,10.9935,0.2,0.2,0.0
2023-01-03 21:00:00,1.0,0.0,24.0,247.0,162.0,1,12.0435,0.0,0.0,0.0
2023-01-03 22:00:00,1.0,0.0,16.0,159.0,185.0,3,12.643499,0.8,0.8,0.0
2023-01-03 23:00:00,,,,,,0,12.9435,0.0,0.0,0.0
2023-01-04 00:00:00,1.0,0.0,23.0,247.0,55.0,3,11.3435,0.0,0.0,0.0
2023-01-04 01:00:00,1.0,0.0,1.0,32.0,168.0,3,11.643499,0.0,0.0,0.0
2023-01-04 02:00:00,,,,,,0,11.7435,0.0,0.0,0.0
2023-01-04 03:00:00,1.0,0.0,1.0,185.0,185.0,1,11.6935,0.0,0.0,0.0
2023-01-04 04:00:00,1.0,9.850000000000001,27.0,18.0,87.0,2,11.9435,0.0,0.0,0.0
2023-01-04 05:00:00,1.0,1.4,24.5,51.0,69.0,12,12.0435,0.0,0.0,0.0
2023-01-04 06:00:00,1.0,4.4,39.0,51.0,87.0,15,12.1935,0.0,0.0,0.0
2023-01-04 07:00:00,1.0,2.755,19.5,247.0,78.0,18,12.5935,0.0,0.0,0.0
2023-01-04 08:00:00,1.0,3.3,36.0,167.0,233.0,15,12.5935,0.0,0.0,0.0
2023-01-04 09:00:00,1.0,2.4,18.0,213.0,169.0,15,12.4435,0.0,0.0,0.0
2023-01-04 10:00:00,1.0,2.9,18.0,220.0,147.0,19,12.393499,0.0,0.0,0.0
2023-01-04 11:00:00,1.0,2.8,21.5,69.0,185.0,16,12.393499,0.0,0.0,0.0
2023-01-04 12:00:00,1.0,3.7,17.5,81.0,174.0,12,11.0435,0.0,0.0,0.0
2023-01-04 13:00:00,1.0,3.35,29.0,159.0,213.0,10,12.1935,0.0,0.0,0.0
2023-01-04 14:00:00,1.0,3.2,22.0,18.0,47.0,9,13.5935,0.0,0.0,0.0
2023-01-04 15:00:00,1.0,2.1,33.5,78.0,32.0,8,14.8435,0.0,0.0,0.0
2023-01-04 16:00:00,1.0,3.35,18.0,32.0,68.0,4,15.893499,0.0,0.0,0.0
2023-01-04 17:00:00,1.0,3.3,19.0,185.0,51.0,6,16.9935,0.0,0.0,0.0
2023-01-04 18:00:00,1.0,3.99,18.0,247.0,32.0,9,17.4935,0.0,0.0,0.0
2023-01-04 19:00:00,1.0,7.2,26.0,247.0,60.0,9,17.4435,0.0,0.0,0.0
2023-01-04 20:00:00,1.0,3.8,20.0,32.0,42.0,5,16.3935,0.0,0.0,0.0
2023-01-04 21:00:00,1.0,1.11,25.0,78.0,132.0,3,14.893499,0.0,0.0,0.0
2023-01-04 22:00:00,1.0,0.0,12.0,51.0,185.0,1,13.5935,0.3,0.3,0.0
2023-01-04 23:00:00,1.0,1.505,11.5,147.0,74.0,4,12.5435,0.4,0.4,0.0
2023-01-05 00:00:00,1.0,0.0,39.0,247.0,90.0,1,11.2935,0.9,0.9,0.0
2023-01-05 01:00:00,1.0,9.13,32.0,168.0,254.0,1,11.4935,0.5,0.5,0.0
2023-01-05 02:00:00,,,,,,0,11.5435,0.0,0.0,0.0
2023-01-05 03:00:00,,,,,,0,11.393499,0.0,0.0,0.0
2023-01-05 04:00:00,1.0,9.5,20.0,169.0,39.0,3,10.893499,0.0,0.0,0.0
2023-01-05 05:00:00,1.0,4.3,20.5,78.0,65.0,8,10.5435,0.0,0.0,0.0
2023-01-05 06:00:00,1.0,11.1,40.0,51.0,33.0,11,10.5935,0.0,0.0,0.0
2023-01-05 07:00:00,1.0,2.15,43.0,47.0,47.0,12,10.643499,0.0,0.0,0.0
2023-01-05 08:00:00,1.0,3.9,30.0,3.0,75.0,11,11.5935,0.0,0.0,0.0
2023-01-05 09:00:00,1.0,2.3,31.0,69.0,78.0,11,11.4935,0.0,0.0,0.0
2023-01-05 10:00:00,1.0,2.5,23.0,51.0,18.0,13,10.9435,0.0,0.0,0.0
2023-01-05 11:00:00,1.0,4.1,26.0,20.0,55.0,11,9.6935,0.0,0.0,0.0
2023-01-05 12:00:00,1.0,1.55,11.5,168.0,168.0,22,6.8435,0.0,0.0,0.0
2023-01-05 13:00:00,1.0,2.4,15.0,51.0,18.0,17,7.0935,0.0,0.0,0.0
2023-01-05 14:00:00,1.0,3.3,27.0,20.0,60.0,9,7.2935004,0.0,0.0,0.0
2023-01-05 15:00:00,1.0,1.9,17.0,185.0,133.0,6,7.8935003,0.0,0.0,0.0
2023-01-05 16:00:00,1.0,2.18,30.0,136.0,7.0,11,9.0935,0.0,0.0,0.0
2023-01-05 17:00:00,1.0,6.1,31.0,168.0,48.0,5,9.0935,0.0,0.0,0.0
2023-01-05 18:00:00,1.0,0.25,13.5,32.0,95.0,2,8.7435,0.0,0.0,0.0
2023-01-05 19:00:00,1.0,0.0,15.0,69.0,69.0,5,8.393499,0.0,0.0,0.0
2023-01-05 20:00:00,1.0,0.0,29.0,213.0,116.0,3,8.143499,0.0,0.0,0.0
2023-01-05 21:00:00,1.0,0.1,22.0,32.0,42.0,3,7.8935003,0.0,0.0,0.0
2023-01-05 22:00:00,1.0,4.32,12.0,208.0,164.0,2,7.8935003,0.0,0.0,0.0
2023-01-05 23:00:00,1.0,6.1,21.0,136.0,213.0,1,8.2435,0.0,0.0,0.0
2023-01-06 00:00:00,1.5,3.3,20.0,213.0,41.0,2,7.1935,0.0,0.0,0.0
2023-01-06 01:00:00,2.0,18.99,24.0,235.0,265.0,1,7.5935,0.0,0.0,0.0
2023-01-06 02:00:00,,,,,,0,7.3435,0.0,0.0,0.0
2023-01-06 03:00:00,1.0,0.0,13.0,147.0,65.0,3,6.9935,0.0,0.0,0.0
2023-01-06 04:00:00,1.0,0.0,31.0,200.0,39.0,3,6.3435,0.0,0.0,0.0
2023-01-06 05:00:00,1.0,8.3,28.5,51.0,18.0,8,5.8935003,0.0,0.0,0.0
2023-01-06 06:00:00,1.0,7.3,27.0,51.0,51.0,8,5.7435,0.1,0.1,0.0
2023-01-06 07:00:00,1.0,3.7,38.0,126.0,18.0,7,5.5435004,0.6,0.6,0.0
2023-01-06 08:00:00,1.0,4.7,38.0,69.0,137.0,9,5.3435,1.0,1.0,0.0
2023-01-06 09:00:00,1.0,2.75,24.0,69.0,60.0,14,5.3435,1.7,1.7,0.0
2023-01-06 10:00:00,1.0,4.15,23.5,242.0,168.0,12,5.0935,1.4,1.4,0.0
2023-01-06 11:00:00,1.0,1.28,16.0,18.0,254.0,9,4.4935,0.4,0.4,0.0
2023-01-06 12:00:00,1.0,5.045,30.0,32.0,242.0,10,4.6435003,0.0,0.0,0.0
2023-01-06 13:00:00,1.0,1.2,18.0,242.0,47.0,7,4.9435,0.1,0.1,0.0
2023-01-06 14:00:00,1.0,5.3,31.0,47.0,47.0,7,5.2935004,0.5,0.5,0.0
2023-01-06 15:00:00,1.0,4.795,23.0,51.0,5.0,8,5.6935,0.1,0.1,0.0
2023-01-06 16:00:00,1.0,3.7,42.0,168.0,42.0,9,6.3435,0.1,0.1,0.0
2023-01-06 17:00:00,1.0,0.6,26.0,241.0,18.0,5,6.8935003,0.4,0.4,0.0
2023-01-06 18:00:00,1.0,2.66,21.5,168.0,7.0,8,7.0935,0.4,0.4,0.0
2023-01-06 19:00:00,1.0,1.35,33.0,182.0,53.0,4,7.4935,0.1,0.1,0.0
2023-01-06 20:00:00,1.0,13.8,34.0,241.0,56.0,1,7.8935003,0.0,0.0,0.0
2023-01-06 21:00:00,1.0,8.4,20.0,51.0,143.0,2,7.5435004,0.0,0.0,0.0
2023-01-06 22:00:00,1.5,3.26,14.5,247.0,119.0,2,5.9935,0.0,0.0,0.0
2023-01-06 23:00:00,1.0,1.0,9.5,32.0,247.0,6,5.3435,0.0,0.0,0.0
2023-01-07 00:00:00,1.0,4.62,13.0,247.0,94.0,5,5.0935,0.0,0.0,0.0
2023-01-07 01:00:00,1.0,8.16,17.0,159.0,185.0,1,5.2435,0.0,0.0,0.0
2023-01-07 02:00:00,1.0,0.7,1.0,136.0,136.0,1,4.3935003,0.0,0.0,0.0
2023-01-07 03:00:00,,,,,,0,3.5435,0.0,0.0,0.0
2023-01-07 04:00:00,1.0,0.0,14.0,168.0,39.0,3,3.0935,0.0,0.0,0.0
2023-01-07 05:00:00,1.0,0.0,12.5,169.0,169.0,2,2.2435,0.0,0.0,0.0
2023-01-07 06:00:00,1.0,6.43,16.0,94.0,51.0,2,1.3435,0.0,0.0,0.0
2023-01-07 07:00:00,1.0,0.9,24.0,136.0,18.0,5,0.8435,0.0,0.0,0.0
2023-01-07 08:00:00,1.0,3.25,23.5,51.0,3.0,8,0.44349998,0.0,0.0,0.0
2023-01-07 09:00:00,1.0,3.45,19.0,247.0,119.0,10,0.1435,0.0,0.0,0.0
2023-01-07 10:00:00,1.0,1.175,11.0,69.0,169.0,10,-0.056500003,0.0,0.0,0.0
2023-01-07 11:00:00,1.0,6.4,31.0,69.0,81.0,5,0.0435,0.0,0.0,0.0
2023-01-07 12:00:00,1.0,6.3,24.0,81.0,24.0,5,1.0435,0.0,0.0,0.0
2023-01-07 13:00:00,1.0,4.2,19.5,51.0,18.0,4,2.3435,0.0,0.0,0.0
2023-01-07 14:00:00,1.0,2.7,15.0,247.0,32.0,9,3.3935,0.0,0.0,0.0
2023-01-07 15:00:00,1.0,0.18,21.0,247.0,247.0,7,4.4435,0.0,0.0,0.0
2023-01-07 16:00:00,1.0,2.52,21.0,20.0,168.0,5,5.6935,0.0,0.0,0.0
2023-01-07 17:00:00,1.0,0.0,5.0,247.0,247.0,3,7.1435003,0.0,0.0,0.0
2023-01-07 18:00:00,1.0,0.0,1.5,247.0,247.0,6,8.0935,0.0,0.0,0.0
2023-01-07 19:00:00,1.0,5.915,24.0,168.0,135.0,6,8.0435,0.0,0.0,0.0
2023-01-07 20:00:00,1.0,5.6,20.0,159.0,20.0,3,7.5935,0.0,0.0,0.0
2023-01-07 21:00:00,1.0,3.3,25.0,51.0,20.0,3,6.7935004,0.0,0.0,0.0
2023-01-07 22:00:00,1.0,4.2,22.0,51.0,69.0,2,5.2935004,0.0,0.0,0.0
2023-01-07 23:00:00,1.0,0.0,31.0,169.0,148.0,3,3.3935,0.0,0.0,0.0
2023-01-08 00:00:00,1.0,0.0,9.0,259.0,259.0,4,3.1935,0.0,0.0,0.0
2023-01-08 01:00:00,1.0,0.0,22.0,247.0,246.0,1,2.7935,0.0,0.0,0.0
2023-01-08 02:00:00,1.0,3.15,10.0,136.0,259.0,1,2.2435,0.0,0.0,0.0
2023-01-08 03:00:00,1.0,2.9899999999999998,22.0,47.0,50.0,4,2.1435,0.0,0.0,0.0
2023-01-08 04:00:00,,,,,,0,1.7435,0.0,0.0,0.0
2023-01-08 05:00:00,,,,,,0,1.1935,0.0,0.0,0.0
2023-01-08 06:00:00,1.0,0.0,12.0,212.0,212.0,1,0.7935,0.0,0.0,0.0
2023-01-08 07:00:00,1.0,0.0,19.0,18.0,18.0,7,0.3935,0.0,0.0,0.0
2023-01-08 08:00:00,1.0,5.15,25.0,78.0,24.0,8,-0.30650002,0.0,0.0,0.0
2023-01-08 09:00:00,1.0,5.2,44.0,94.0,41.0,5,-1.2565,0.0,0.0,0.0
2023-01-08 10:00:00,1.0,3.6100000000000003,9.5,32.0,94.0,6,-3.1565,0.0,0.0,0.0
2023-01-08 11:00:00,1.5,0.85,6.5,69.0,159.0,2,-3.6065,0.0,0.0,0.0
2023-01-08 12:00:00,1.0,14.9,37.0,213.0,76.0,1,-1.5565,0.0,0.0,0.0
2023-01-08 13:00:00,1.0,5.7,33.0,81.0,39.0,3,-0.5565,0.0,0.0,0.0
2023-01-08 14:00:00,,,,,,0,0.9435,0.0,0.0,0.0
2023-01-08 15:00:00,1.5,4.195,40.0,136.0,155.0,2,1.8935,0.0,0.0,0.0
2023-01-08 16:00:00,1.0,3.4,37.0,159.0,213.0,1,2.8435,0.0,0.0,0.0
2023-01-08 17:00:00,1.0,2.24,12.5,168.0,168.0,4,3.5935,0.0,0.0,0.0
2023-01-08 18:00:00,1.0,1.59,17.0,168.0,55.0,7,4.2935004,0.0,0.0,0.0
2023-01-08 19:00:00,1.0,1.3,15.0,167.0,241.0,7,4.4935,0.0,0.0,0.0
2023-01-08 20:00:00,1.0,0.0,1.0,69.0,69.0,1,4.1935,0.0,0.0,0.0
2023-01-08 21:00:00,1.0,20.62,39.0,147.0,76.0,1,3.1935,0.0,0.0,0.0
2023-01-08 22:00:00,1.0,4.95,16.0,168.0,136.0,1,1.5435,0.0,0.0,0.0
2023-01-08 23:00:00,2.0,0.0,0.0,242.0,242.0,3,0.7935,0.0,0.0,0.0
2023-01-09 00:00:00,1.0,3.61,23.0,20.0,90.0,3,0.2435,0.0,0.0,0.0
2023-01-09 01:00:00,,,,,,0,-0.0065,0.0,0.0,0.0
2023-01-09 02:00:00,1.0,1.05,8.0,247.0,20.0,4,0.7435,0.0,0.0,0.0
2023-01-09 03:00:00,,,,,,0,1.1935,0.0,0.0,0.0
2023-01-09 04:00:00,1.0,0.0,10.5,168.0,74.0,2,1.1435,0.0,0.0,0.0
2023-01-09 05:00:00,1.0,12.1,43.0,254.0,4.0,7,1.6435,0.0,0.0,0.0
2023-01-09 06:00:00,1.0,10.05,40.5,167.0,45.0,12,2.0435,0.0,0.0,0.0
2023-01-09 07:00:00,1.0,3.9,52.0,242.0,14.0,9,2.0935,0.1,0.1,0.0
2023-01-09 08:00:00,1.0,6.2,29.5,247.0,242.0,10,1.5435,0.3,0.20000002,0.07
2023-01-09 09:00:00,1.0,5.7,36.0,235.0,42.0,11,1.0435,0.4,0.2,0.14
2023-01-09 10:00:00,1.0,4.15,20.0,235.0,18.0,10,1.0435,0.3,0.10000001,0.14
2023-01-09 11:00:00,1.0,3.87,29.0,168.0,41.0,11,1.1935,0.1,0.1,0.0
2023-01-09 12:00:00,1.0,9.8,35.0,18.0,48.0,5,1.5935,0.0,0.0,0.0
2023-01-09 13:00:00,1.0,2.32,15.0,69.0,74.0,11,1.0935,0.2,0.1,0.07
2023-01-09 14:00:00,1.0,6.3,47.5,94.0,48.0,4,2.4435,0.0,0.0,0.0
2023-01-09 15:00:00,1.0,4.9,35.0,254.0,56.0,5,2.8435,0.0,0.0,0.0
2023-01-09 16:00:00,1.0,3.9,35.0,18.0,51.0,5,4.1435003,0.0,0.0,0.0
2023-01-09 17:00:00,1.0,0.0,0.5,168.0,168.0,4,5.8935003,0.0,0.0,0.0
2023-01-09 18:00:00,1.0,0.0,15.0,247.0,18.0,7,6.6935,0.0,0.0,0.0
2023-01-09 19:00:00,1.0,0.805,4.5,69.0,42.0,2,7.0435004,0.0,0.0,0.0
2023-01-09 20:00:00,1.0,6.7,8.0,159.0,132.0,2,6.6935,0.0,0.0,0.0
2023-01-09 21:00:00,1.0,0.0,24.0,247.0,229.0,1,5.4935,0.0,0.0,0.0
2023-01-09 22:00:00,1.0,0.0,0.5,159.0,159.0,2,3.3935,0.0,0.0,0.0
2023-01-09 23:00:00,,,,,,0,2.0935,0.0,0.0,0.0
2023-01-10 00:00:00,1.0,10.2,29.0,247.0,90.0,1,1.2435,0.0,0.0,0.0
2023-01-10 01:00:00,1.0,0.485,3.5,136.0,94.0,2,0.7435,0.0,0.0,0.0
2023-01-10 02:00:00,1.0,0.0,1.0,212.0,212.0,1,0.1935,0.0,0.0,0.0
2023-01-10 03:00:00,,,,,,0,-0.056500003,0.0,0.0,0.0
2023-01-10 04:00:00,1.0,0.0,0.0,18.0,18.0,1,0.2435,0.0,0.0,0.0
2023-01-10 05:00:00,1.0,8.1,32.5,18.0,197.0,10,0.1935,0.0,0.0,0.0
2023-01-10 06:00:00,1.0,12.7,42.0,51.0,197.0,13,0.2435,0.0,0.0,0.0
2023-01-10 07:00:00,1.0,4.3,43.0,51.0,168.0,13,0.7435,0.0,0.0,0.0
2023-01-10 08:00:00,1.0,5.8,45.0,78.0,137.0,11,0.5435,0.0,0.0,0.0
2023-01-10 09:00:00,1.0,3.2,35.0,247.0,119.0,15,-0.1065,0.0,0.0,0.0
2023-01-10 10:00:00,1.0,5.5,42.0,78.0,51.0,11,-0.4565,0.0,0.0,0.0
2023-01-10 11:00:00,1.0,3.7,27.0,3.0,3.0,7,-0.4565,0.0,0.0,0.0
2023-01-10 12:00:00,1.0,3.45,21.5,51.0,94.0,12,-0.7065,0.0,0.0,0.0
2023-01-10 13:00:00,1.0,4.54,36.0,235.0,241.0,15,1.4435,0.0,0.0,0.0
2023-01-10 14:00:00,1.0,1.7,34.5,51.0,159.0,6,3.6435,0.0,0.0,0.0
2023-01-10 15:00:00,1.0,0.0,19.0,167.0,37.0,6,4.6935,0.0,0.0,0.0
2023-01-10 16:00:00,1.0,6.65,37.0,168.0,4.0,8,5.6435003,0.0,0.0,0.0
2023-01-10 17:00:00,,,,,,0,6.0435004,0.0,0.0,0.0
2023-01-10 18:00:00,1.5,4.609999999999999,15.5,69.0,42.0,6,6.7435,0.0,0.0,0.0
2023-01-10 19:00:00,1.0,1.26,27.0,18.0,18.0,4,6.7935004,0.0,0.0,0.0
2023-01-10 20:00:00,1.0,3.75,29.5,18.0,42.0,4,6.4935,0.0,0.0,0.0
2023-01-10 21:00:00,1.0,0.115,10.5,32.0,42.0,2,5.6435003,0.0,0.0,0.0
2023-01-10 22:00:00,1.0,0.0,15.5,159.0,213.0,2,4.2435,0.0,0.0,0.0
2023-01-10 23:00:00,1.0,0.64,5.0,159.0,168.0,1,3.3435,0.0,0.0,0.0
2023-01-11 00:00:00,1.0,10.04,29.5,247.0,63.0,2,1.2435,0.0,0.0,0.0
2023-01-11 01:00:00,1.0,0.0,0.0,168.0,168.0,1,1.5935,0.0,0.0,0.0
2023-01-11 02:00:00,1.0,0.0,1.0,81.0,81.0,1,1.1935,0.0,0.0,0.0
2023-01-11 03:00:00,,,,,,0,0.4935,0.0,0.0,0.0
2023-01-11 04:00:00,1.0,6.4,24.0,159.0,74.0,2,0.44349998,0.0,0.0,0.0
2023-01-11 05:00:00,1.0,12.2,25.0,213.0,29.0,11,0.1435,0.0,0.0,0.0
2023-01-11 06:00:00,1.0,8.0,32.0,167.0,49.0,9,-0.0065,0.0,0.0,0.0
2023-01-11 07:00:00,1.0,6.5,52.0,136.0,33.0,11,-1.0065,0.0,0.0,0.0
2023-01-11 08:00:00,1.0,5.3,21.0,81.0,69.0,7,-1.6565,0.0,0.0,0.0
2023-01-11 09:00:00,1.0,2.55,25.0,247.0,247.0,10,-1.9065,0.0,0.0,0.0
2023-01-11 10:00:00,1.0,3.9,34.0,18.0,247.0,14,-1.4565,0.0,0.0,0.0
2023-01-11 11:00:00,1.0,4.3,22.0,51.0,74.0,7,-1.3565,0.0,0.0,0.0
2023-01-11 12:00:00,1.0,2.19,16.0,94.0,75.0,11,-0.9065,0.0,0.0,0.0
2023-01-11 13:00:00,1.0,11.1,44.0,20.0,3.0,8,-0.6065,0.0,0.0,0.0
2023-01-11 14:00:00,1.0,3.7,32.0,47.0,235.0,11,0.7435,0.0,0.0,0.0
2023-01-11 15:00:00,1.0,1.7,24.0,242.0,185.0,7,1.6435,0.0,0.0,0.0
2023-01-11 16:00:00,1.0,1.155,14.5,168.0,75.0,6,2.3435,0.0,0.0,0.0
2023-01-11 17:00:00,1.0,1.4100000000000001,14.0,167.0,167.0,10,2.8935,0.0,0.0,0.0
2023-01-11 18:00:00,1.0,0.0,35.0,32.0,205.0,1,2.9435,0.0,0.0,0.0
2023-01-11 19:00:00,1.0,6.4,29.0,169.0,148.0,3,2.8435,0.0,0.0,0.0
2023-01-11 20:00:00,1.0,8.0,27.0,159.0,10.0,3,2.3435,0.0,0.0,0.0
2023-01-11 21:00:00,,,,,,0,1.7935,0.0,0.0,0.0
2023-01-11 22:00:00,1.0,5.8,19.0,254.0,20.0,5,0.7935,0.0,0.0,0.0
2023-01-11 23:00:00,1.0,0.0,20.0,242.0,41.0,5,0.7935,0.0,0.0,0.0
2023-01-12 00:00:00,1.0,0.0,7.0,69.0,66.0,3,0.7935,0.0,0.0,0.0
2023-01-12 01:00:00,3.0,0.0,0.0,32.0,32.0,1,0.6935,0.0,0.0,0.0
2023-01-12 02:00:00,1.0,11.0,23.0,250.0,229.0,1,0.2435,0.0,0.0,0.0
2023-01-12 03:00:00,1.0,0.0,17.0,248.0,137.0,1,-0.30650002,0.0,0.0,0.0
2023-01-12 04:00:00,1.0,15.765,31.5,18.0,87.0,6,-0.15650001,0.0,0.0,0.0
2023-01-12 05:00:00,1.0,9.1,36.5,51.0,29.0,8,-0.20650001,0.0,0.0,0.0
2023-01-12 06:00:00,1.0,12.05,40.5,213.0,134.0,8,0.2435,0.0,0.0,0.0
