tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID
2023-04-04 10:39:00,2023-04-04 11:00:00,1.0,3.1,254,242
2023-04-04 10:58:00,2023-04-04 11:30:00,1.0,8.6,3,92
2023-04-04 10:15:00,2023-04-04 10:35:00,1.0,3.2,94,168
2023-04-04 10:49:00,2023-04-04 11:06:00,1.0,2.2,167,235
2023-04-04 10:07:00,2023-04-04 11:38:00,1.0,7.9,247,242
2023-04-04 10:42:00,2023-04-04 11:02:00,1.0,2.0,213,167
2023-04-04 10:39:00,2023-04-04 11:19:00,1.0,6.0,254,247
2023-04-04 11:20:00,2023-04-04 11:29:00,2.0,1.41,247,116
2023-04-04 11:02:00,2023-04-04 11:12:00,1.0,1.43,247,69
2023-04-04 11:38:00,2023-04-04 11:53:00,1.0,0.8,81,51
2023-04-04 11:41:00,2023-04-04 12:58:00,1.0,4.0,247,32
2023-04-04 11:46:00,2023-04-04 12:21:00,1.0,14.2,94,88
2023-04-04 11:27:00,2023-04-04 11:53:00,1.0,2.9,182,18
2023-04-04 11:40:00,2023-04-04 11:56:00,1.0,2.6,174,235
2023-04-04 11:45:00,2023-04-04 12:18:00,1.0,3.0,47,69
2023-04-04 11:44:00,2023-04-04 12:44:00,1.0,6.8,208,75
2023-04-04 11:49:00,2023-04-04 12:23:00,1.0,3.0,185,208
2023-04-04 11:15:00,2023-04-04 11:54:00,1.0,13.3,51,239
2023-04-04 11:27:00,2023-04-04 11:39:00,1.0,0.6,119,247
2023-04-04 12:03:00,2023-04-04 12:24:00,1.0,9.91,200,238
2023-04-04 12:36:00,2023-04-04 13:05:00,1.0,2.8,136,3
2023-04-04 12:49:00,2023-04-04 13:03:00,1.0,7.71,213,138
2023-04-04 12:21:00,2023-04-04 12:57:00,1.0,13.1,119,134
2023-04-04 12:23:00,2023-04-04 13:07:00,1.0,10.0,78,148
2023-04-04 12:07:00,2023-04-04 12:52:00,1.0,13.7,168,10
2023-04-04 12:30:00,2023-04-04 12:45:00,1.0,0.7,69,247
2023-04-04 12:00:00,2023-04-04 12:30:00,1.0,1.1,242,78
2023-04-04 12:47:00,2023-04-04 13:11:00,1.0,1.5,18,220
2023-04-04 12:36:00,2023-04-04 12:47:00,1.0,3.5,20,126
2023-04-04 12:02:00,2023-04-04 12:46:00,1.0,15.0,174,28
2023-04-04 12:19:00,2023-04-04 12:30:00,2.0,1.83,247,116
2023-04-04 12:51:00,2023-04-04 13:46:00,1.0,11.3,47,137
2023-04-04 12:46:00,2023-04-04 13:48:00,1.0,2.4,212,75
2023-04-04 12:59:00,2023-04-04 13:29:00,1.0,2.4,147,42
2023-04-04 12:10:00,2023-04-04 12:54:00,1.0,12.2,235,175
2023-04-04 12:55:00,2023-04-04 13:51:00,1.0,11.5,51,140
2023-04-04 13:08:00,2023-04-04 13:42:00,1.0,7.7,250,140
2023-04-04 13:08:00,2023-04-04 13:40:00,1.0,11.9,174,151
2023-04-04 13:31:00,2023-04-04 13:42:00,1.0,2.4,51,51
2023-04-04 13:21:00,2023-04-04 13:46:00,1.0,1.6,183,208
2023-04-04 13:49:00,2023-04-04 14:15:00,1.0,1.7,126,69
2023-04-04 13:27:00,2023-04-04 14:09:00,1.0,10.4,241,161
2023-04-04 13:11:00,2023-04-04 13:29:00,1.0,2.2,213,60
2023-04-04 13:27:00,2023-04-04 14:08:00,1.0,6.4,32,152
2023-04-04 13:44:00,2023-04-04 14:17:00,1.0,1.1,78,41
2023-04-04 13:49:00,2023-04-04 14:30:00,1.0,11.2,3,175
2023-04-04 14:18:00,2023-04-04 14:23:00,3.0,0.58,69,159
2023-04-04 14:00:00,2023-04-04 15:05:00,1.0,3.0,47,48
2023-04-04 14:11:00,2023-04-04 14:41:00,1.0,7.9,47,140
2023-04-04 14:43:00,2023-04-04 15:06:00,3.0,2.0,235,127
2023-04-04 14:57:00,2023-04-04 15:07:00,2.0,1.01,69,69
2023-04-04 14:23:00,2023-04-04 14:42:00,1.0,3.33,169,174
2023-04-04 14:26:00,2023-04-04 15:36:00,1.0,21.0,235,39
2023-04-04 14:09:00,2023-04-04 14:20:00,1.0,1.1,32,31
2023-04-04 14:36:00,2023-04-04 14:46:00,1.0,0.96,159,167
2023-04-04 14:24:00,2023-04-04 15:28:00,3.0,10.18,18,237
2023-04-04 15:33:00,2023-04-04 16:06:00,1.0,4.9,208,254
2023-04-04 15:46:00,2023-04-04 17:05:00,1.0,18.7,32,85
2023-04-04 15:18:00,2023-04-04 15:27:00,2.0,0.84,94,47
2023-04-04 15:20:00,2023-04-04 15:35:00,1.0,1.0,119,69
2023-04-04 16:12:00,2023-04-04 17:03:00,1.0,11.2,247,134
2023-04-04 16:22:00,2023-04-04 17:33:00,1.0,16.4,32,17
2023-04-04 16:53:00,2023-04-04 18:05:00,1.0,15.2,159,188
2023-04-04 16:41:00,2023-04-04 17:11:00,1.0,2.4,51,259
2023-04-04 16:20:00,2023-04-04 16:38:00,1.0,1.9,51,213
2023-04-04 16:35:00,2023-04-04 16:57:00,1.0,2.4,51,254
2023-04-04 16:19:00,2023-04-04 16:29:00,1.0,2.01,159,74
2023-04-04 17:42:00,2023-04-04 18:11:00,1.0,8.1,169,51
2023-04-04 17:44:00,2023-04-04 17:51:00,1.0,1.21,169,169
2023-04-04 17:25:00,2023-04-04 17:29:00,1.0,0.5,119,119
2023-04-04 17:55:00,2023-04-04 18:21:00,1.0,6.5,159,220
2023-04-04 17:26:00,2023-04-04 17:43:00,2.0,2.7,174,169
2023-04-04 17:49:00,2023-04-04 18:36:00,1.0,15.2,119,17
2023-04-04 17:43:00,2023-04-04 18:10:00,1.0,8.5,235,70
2023-04-04 17:21:00,2023-04-04 17:36:00,1.0,1.7,242,213
2023-04-04 17:57:00,2023-04-04 19:08:00,1.0,19.2,32,91
2023-04-04 17:25:00,2023-04-04 18:41:00,1.0,17.5,167,35
2023-04-04 18:35:00,2023-04-04 18:58:00,1.0,5.5,136,41
2023-04-04 19:25:00,2023-04-04 19:51:00,1.0,11.98,213,137
2023-04-04 19:34:00,2023-04-04 19:39:00,1.0,0.6,32,32
2023-04-04 19:49:00,2023-04-04 21:06:00,1.0,7.7,136,7
2023-04-04 20:48:00,2023-04-04 20:56:00,1.0,1.3,159,167
2023-04-04 20:49:00,2023-04-04 21:13:00,2.0,8.8,247,68
2023-04-04 20:04:00,2023-04-04 20:10:00,1.0,1.08,213,212
2023-04-04 20:32:00,2023-04-04 20:55:00,1.0,0.93,254,32
2023-04-04 21:06:00,2023-04-04 21:37:00,1.0,8.95,69,230
2023-04-04 21:04:00,2023-04-04 21:21:00,1.0,1.9,159,42
2023-04-04 21:51:00,2023-04-04 22:11:00,1.0,6.72,247,237
2023-04-04 21:26:00,2023-04-04 21:50:00,1.0,7.5,248,166
2023-04-04 22:05:00,2023-04-04 22:37:00,2.0,8.54,247,211
2023-04-04 23:54:00,2023-04-05 00:00:00,2.0,1.13,220,200
2023-04-04 23:27:00,2023-04-05 00:07:00,1.0,21.6,247,55
2023-04-05 00:03:00,2023-04-05 00:10:00,1.0,1.16,159,168
2023-04-05 00:34:00,2023-04-05 01:00:00,1.0,10.2,247,90
2023-04-05 00:04:00,2023-04-05 00:07:00,1.0,1.02,182,248
2023-04-05 01:01:00,2023-04-05 01:18:00,1.0,2.4,78,126
2023-04-05 05:16:00,2023-04-05 05:45:00,1.0,4.4,174,159
2023-04-05 05:27:00,2023-04-05 05:55:00,1.0,17.4,51,88
2023-04-05 05:32:00,2023-04-05 06:01:00,1.0,13.9,183,142
2023-04-05 05:49:00,2023-04-05 05:51:00,1.0,0.3,182,242
2023-04-05 05:57:00,2023-04-05 06:22:00,1.0,0.8,159,168
2023-04-05 05:53:00,2023-04-05 06:35:00,1.0,14.1,254,68
2023-04-05 06:47:00,2023-04-05 07:26:00,1.0,12.0,200,100
2023-04-05 06:35:00,2023-04-05 06:57:00,1.0,4.3,220,51
2023-04-05 06:35:00,2023-04-05 06:44:00,4.0,4.32,169,168
2023-04-05 06:58:00,2023-04-05 07:46:00,1.0,15.0,174,231
2023-04-05 06:54:00,2023-04-05 07:18:00,1.0,5.8,185,168
2023-04-05 06:37:00,2023-04-05 07:36:00,1.0,17.6,259,25
2023-04-05 06:09:00,2023-04-05 06:25:00,1.0,2.2,81,174
2023-04-05 06:47:00,2023-04-05 07:49:00,1.0,7.8,69,81
2023-04-05 06:02:00,2023-04-05 06:49:00,1.0,16.8,51,33
2023-04-05 06:31:00,2023-04-05 06:42:00,1.0,1.5,213,78
2023-04-05 06:53:00,2023-04-05 07:18:00,1.0,3.1,182,126
2023-04-05 06:41:00,2023-04-05 07:45:00,1.0,22.7,136,108
2023-04-05 06:24:00,2023-04-05 06:52:00,1.0,11.2,213,197
2023-04-05 07:11:00,2023-04-05 08:00:00,1.0,5.1,51,136
2023-04-05 07:14:00,2023-04-05 07:45:00,1.0,2.2,51,185
2023-04-05 07:26:00,2023-04-05 07:55:00,1.0,8.93,169,50
2023-04-05 07:30:00,2023-04-05 07:39:00,1.0,1.46,69,159
2023-04-05 07:13:00,2023-04-05 07:28:00,1.0,1.3,241,174
2023-04-05 07:47:00,2023-04-05 08:19:00,1.0,0.9,250,242
2023-04-05 07:34:00,2023-04-05 07:50:00,1.0,0.6,32,31
2023-04-05 07:53:00,2023-04-05 08:29:00,1.0,3.6,47,242
2023-04-05 07:29:00,2023-04-05 07:44:00,1.0,1.3,167,78
2023-04-05 08:27:00,2023-04-05 09:03:00,1.0,8.0,220,242
2023-04-05 08:41:00,2023-04-05 09:31:00,1.0,11.5,167,68
2023-04-05 08:09:00,2023-04-05 08:25:00,1.0,3.1,213,242
2023-04-05 08:52:00,2023-04-05 09:14:00,1.0,4.6,81,213
2023-04-05 08:14:00,2023-04-05 08:50:00,1.0,5.9,235,75
2023-04-05 08:46:00,2023-04-05 09:15:00,1.0,8.6,51,159
2023-04-05 08:04:00,2023-04-05 08:24:00,1.0,1.5,136,69
2023-04-05 08:51:00,2023-04-05 09:05:00,1.0,1.9,3,185
2023-04-05 08:32:00,2023-04-05 09:08:00,1.0,11.3,18,82
2023-04-05 08:44:00,2023-04-05 08:52:00,1.0,1.0,174,18
2023-04-05 08:14:00,2023-04-05 08:32:00,1.0,0.5,247,235
2023-04-05 08:47:00,2023-04-05 09:14:00,1.0,3.4,213,242
2023-04-05 08:55:00,2023-04-05 09:04:00,1.0,1.3,182,242
2023-04-05 08:48:00,2023-04-05 09:48:00,1.0,15.7,200,234
2023-04-05 08:22:00,2023-04-05 08:51:00,1.0,3.8,69,151
2023-04-05 08:51:00,2023-04-05 09:32:00,1.0,10.7,119,114
2023-04-05 08:01:00,2023-04-05 08:15:00,1.0,2.0,242,242
2023-04-05 08:34:00,2023-04-05 09:12:00,1.0,7.2,182,262
2023-04-05 08:36:00,2023-04-05 08:55:00,1.0,4.4,259,242
2023-04-05 09:53:00,2023-04-05 11:28:00,1.0,6.5,213,81
2023-04-05 09:59:00,2023-04-05 10:44:00,1.0,3.4,169,168
2023-04-05 09:23:00,2023-04-05 10:00:00,1.0,18.8,69,139
2023-04-05 09:00:00,2023-04-05 09:04:00,1.0,1.21,147,168
2023-04-05 09:16:00,2023-04-05 09:59:00,1.0,10.7,200,50
2023-04-05 09:25:00,2023-04-05 09:59:00,1.0,3.7,235,174
2023-04-05 09:44:00,2023-04-05 09:48:00,1.0,3.46,220,116
2023-04-05 09:17:00,2023-04-05 09:55:00,1.0,4.8,136,41
2023-04-05 09:23:00,2023-04-05 10:24:00,1.0,8.8,200,75
2023-04-05 09:19:00,2023-04-05 09:44:00,1.0,7.9,78,193
2023-04-05 09:55:00,2023-04-05 10:15:00,1.0,1.5,174,241
2023-04-05 09:25:00,2023-04-05 09:56:00,1.0,2.2,235,42
2023-04-05 10:15:00,2023-04-05 10:47:00,1.0,6.8,159,254
2023-04-05 10:19:00,2023-04-05 10:37:00,1.0,2.0,119,247
2023-04-05 10:26:00,2023-04-05 10:45:00,1.0,3.3,51,242
2023-04-05 10:47:00,2023-04-05 11:44:00,1.0,12.3,241,224
2023-04-05 10:40:00,2023-04-05 11:24:00,1.0,18.6,81,61
2023-04-05 10:16:00,2023-04-05 11:10:00,1.0,5.5,126,162
2023-04-05 10:37:00,2023-04-05 11:19:00,1.0,4.6,242,47
2023-04-05 10:48:00,2023-04-05 11:01:00,1.0,1.3,242,31
2023-04-05 10:43:00,2023-04-05 12:30:00,1.0,8.7,242,140
2023-04-05 10:10:00,2023-04-05 10:24:00,1.0,1.6,69,235
2023-04-05 10:08:00,2023-04-05 10:50:00,1.0,8.9,213,140
2023-04-05 10:36:00,2023-04-05 11:25:00,1.0,12.0,119,25
2023-04-05 11:54:00,2023-04-05 12:02:00,1.0,1.0,247,244
2023-04-05 11:48:00,2023-04-05 11:53:00,1.0,1.01,247,42
2023-04-05 11:00:00,2023-04-05 11:01:00,1.0,1.0,159,147
2023-04-05 11:23:00,2023-04-05 11:29:00,1.0,0.3,242,242
2023-04-05 11:36:00,2023-04-05 12:01:00,1.0,5.9,182,75
2023-04-05 11:16:00,2023-04-05 11:47:00,1.0,8.86,213,138
2023-04-05 11:26:00,2023-04-05 11:45:00,1.0,3.6,20,51
2023-04-05 11:55:00,2023-04-05 12:00:00,1.0,0.98,247,247
2023-04-05 11:49:00,2023-04-05 12:03:00,1.0,1.7,159,126
2023-04-05 11:08:00,2023-04-05 11:20:00,1.0,1.7,168,75
2023-04-05 11:33:00,2023-04-05 12:00:00,1.0,1.0,235,69
2023-04-05 11:51:00,2023-04-05 12:25:00,1.0,2.2,47,18
2023-04-05 11:38:00,2023-04-05 11:56:00,1.0,1.1,167,168
2023-04-05 11:26:00,2023-04-05 12:22:00,1.0,13.5,183,48
2023-04-05 11:43:00,2023-04-05 12:12:00,1.0,8.8,94,48
2023-04-05 11:41:00,2023-04-05 11:59:00,1.0,2.2,242,81
2023-04-05 11:03:00,2023-04-05 11:21:00,1.0,2.4,147,78
2023-04-05 11:39:00,2023-04-05 12:41:00,1.0,4.7,147,235
2023-04-05 11:56:00,2023-04-05 12:23:00,1.0,2.2,212,169
2023-04-05 11:52:00,2023-04-05 12:24:00,1.0,6.0,185,243
2023-04-05 11:28:00,2023-04-05 11:33:00,1.0,0.3,183,183
2023-04-05 11:51:00,2023-04-05 13:07:00,1.0,11.8,51,140
2023-04-05 12:19:00,2023-04-05 13:04:00,1.0,13.5,20,130
2023-04-05 12:35:00,2023-04-05 13:09:00,1.0,7.8,60,170
2023-04-05 12:27:00,2023-04-05 12:57:00,1.0,0.7,213,213
2023-04-05 12:51:00,2023-04-05 13:49:00,1.0,10.3,51,140
2023-04-05 12:08:00,2023-04-05 12:44:00,1.0,17.3,81,203
2023-04-05 12:44:00,2023-04-05 13:50:00,1.0,13.6,169,49
2023-04-05 12:59:00,2023-04-05 13:12:00,1.0,1.61,20,169
2023-04-05 12:44:00,2023-04-05 13:34:00,1.0,5.5,182,74
2023-04-05 13:58:00,2023-04-05 15:10:00,1.0,16.4,235,39
2023-04-05 13:06:00,2023-04-05 14:02:00,1.0,18.9,259,63
2023-04-05 13:10:00,2023-04-05 13:22:00,1.0,0.8,18,174
2023-04-05 13:31:00,2023-04-05 14:29:00,1.0,6.1,18,75
2023-04-05 13:31:00,2023-04-05 13:57:00,1.0,8.8,200,74
2023-04-05 13:55:00,2023-04-05 14:42:00,1.0,10.5,185,233
2023-04-05 13:32:00,2023-04-05 14:01:00,1.0,3.5,47,136
2023-04-05 13:21:00,2023-04-05 14:21:00,1.0,12.5,18,164
2023-04-05 14:51:00,2023-04-05 15:22:00,1.0,5.8,119,43
2023-04-05 14:37:00,2023-04-05 15:56:00,1.0,16.6,220,134
2023-04-05 14:01:00,2023-04-05 15:17:00,1.0,7.1,167,137
2023-04-05 14:01:00,2023-04-05 14:53:00,1.0,9.9,32,56
2023-04-05 14:10:00,2023-04-05 14:19:00,1.0,1.17,241,174
2023-04-05 14:19:00,2023-04-05 14:59:00,1.0,13.4,174,230
2023-04-05 14:12:00,2023-04-05 14:52:00,3.0,8.0,247,164
2023-04-05 14:56:00,2023-04-05 15:33:00,5.0,11.03,119,13
2023-04-05 14:02:00,2023-04-05 14:11:00,5.0,1.22,136,169
2023-04-05 14:37:00,2023-04-05 16:03:00,1.0,15.7,241,197
2023-04-05 15:24:00,2023-04-05 15:32:00,2.0,2.66,174,241
2023-04-05 15:50:00,2023-04-05 16:33:00,1.0,4.4,168,31
2023-04-05 15:30:00,2023-04-05 15:51:00,1.0,2.08,20,32
2023-04-05 15:48:00,2023-04-05 16:52:00,1.0,8.37,69,48
2023-04-05 15:32:00,2023-04-05 15:46:00,1.0,1.7,51,254
2023-04-05 15:40:00,2023-04-05 16:23:00,1.0,5.23,69,43
2023-04-05 15:59:00,2023-04-05 17:49:00,1.0,12.5,119,177
2023-04-05 16:53:00,2023-04-05 17:29:00,1.0,2.1,247,235
2023-04-05 16:59:00,2023-04-05 17:19:00,1.0,3.54,174,200
2023-04-05 16:59:00,2023-04-05 17:19:00,1.0,3.54,174,220
2023-04-05 16:30:00,2023-04-05 17:25:00,1.0,9.38,247,234
2023-04-05 16:35:00,2023-04-05 17:44:00,1.0,12.9,174,56
2023-04-05 16:37:00,2023-04-05 16:43:00,1.0,0.29,168,74
2023-04-05 16:45:00,2023-04-05 17:02:00,1.0,2.1,242,126
2023-04-05 16:50:00,2023-04-05 17:08:00,1.0,2.2,159,126
2023-04-05 16:01:00,2023-04-05 16:48:00,1.0,7.2,247,163
2023-04-05 16:10:00,2023-04-05 16:58:00,1.0,4.38,119,263
2023-04-05 16:21:00,2023-04-05 17:07:00,2.0,10.2,51,74
2023-04-05 17:58:00,2023-04-05 18:14:00,1.0,2.54,32,20
2023-04-05 17:11:00,2023-04-05 18:00:00,1.0,4.4,213,42
2023-04-05 17:16:00,2023-04-05 17:29:00,1.0,0.7,60,60
2023-04-05 17:55:00,2023-04-05 18:29:00,1.0,3.5,69,18
2023-04-05 17:54:00,2023-04-05 18:56:00,1.0,11.4,250,232
2023-04-05 17:32:00,2023-04-05 19:01:00,1.0,14.8,159,188
2023-04-05 17:44:00,2023-04-05 18:03:00,1.0,3.0,241,244
2023-04-05 18:37:00,2023-04-06 06:45:00,1.0,29.06,168,168
2023-04-05 18:38:00,2023-04-05 19:02:00,3.0,5.6,235,41
2023-04-05 18:58:00,2023-04-05 19:19:00,1.0,4.0,32,159
2023-04-05 18:51:00,2023-04-05 19:17:00,1.0,2.8,169,182
2023-04-05 19:17:00,2023-04-05 19:57:00,1.0,14.4,220,93
2023-04-05 20:16:00,2023-04-05 20:27:00,1.0,1.8,159,42
2023-04-05 21:54:00,2023-04-05 21:56:00,1.0,0.34,235,235
2023-04-05 21:38:00,2023-04-05 21:51:00,1.0,2.33,78,94
2023-04-05 21:59:00,2023-04-05 22:05:00,1.0,0.94,94,20
2023-04-05 21:22:00,2023-04-05 21:34:00,1.0,5.83,159,159
2023-04-05 21:29:00,2023-04-05 21:50:00,1.0,2.7,247,168
2023-04-05 22:02:00,2023-04-05 22:33:00,1.0,14.1,212,76
2023-04-05 22:42:00,2023-04-05 23:08:00,1.0,10.0,254,166
2023-04-05 23:01:00,2023-04-05 23:18:00,1.0,6.51,168,161
2023-04-06 00:33:00,2023-04-06 00:39:00,1.0,1.2,248,250
2023-04-06 00:38:00,2023-04-06 00:50:00,1.0,5.06,168,136
2023-04-06 00:34:00,2023-04-06 00:49:00,1.0,3.4,20,147
2023-04-06 01:43:00,2023-04-06 01:47:00,2.0,0.91,159,167
2023-04-06 01:39:00,2023-04-06 01:47:00,2.0,1.4,136,18
2023-04-06 03:07:00,2023-04-06 03:35:00,2.0,19.15,3,132
2023-04-06 04:27:00,2023-04-06 04:57:00,1.0,11.8,259,140
2023-04-06 04:45:00,2023-04-06 05:12:00,1.0,4.8,254,69
2023-04-06 04:49:00,2023-04-06 04:53:00,1.0,0.8,235,243
2023-04-06 04:59:00,2023-04-06 05:10:00,1.0,2.3,20,47
2023-04-06 05:29:00,2023-04-06 06:20:00,1.0,9.2,168,25
2023-04-06 05:41:00,2023-04-06 06:15:00,1.0,7.4,159,137
2023-04-06 05:27:00,2023-04-06 06:27:00,1.0,18.1,51,88
2023-04-06 05:44:00,2023-04-06 06:12:00,1.0,6.9,174,75
2023-04-06 05:57:00,2023-04-06 06:12:00,1.0,0.8,167,159
2023-04-06 05:27:00,2023-04-06 05:40:00,1.0,4.7,242,252
2023-04-06 06:14:00,2023-04-06 06:53:00,1.0,17.9,51,33
2023-04-06 06:40:00,2023-04-06 07:14:00,1.0,14.4,18,87
2023-04-06 06:45:00,2023-04-06 07:31:00,1.0,15.9,51,209
2023-04-06 06:24:00,2023-04-06 06:51:00,1.0,8.3,51,69
2023-04-06 06:51:00,2023-04-06 07:19:00,1.0,3.4,235,168
2023-04-06 06:21:00,2023-04-06 06:51:00,1.0,8.5,51,169
2023-04-06 06:58:00,2023-04-06 07:19:00,1.0,7.4,185,168
2023-04-06 07:03:00,2023-04-06 07:37:00,1.0,13.5,169,87
2023-04-06 07:52:00,2023-04-06 08:39:00,1.0,14.2,18,33
2023-04-06 07:56:00,2023-04-06 08:51:00,1.0,10.4,20,48
2023-04-06 07:12:00,2023-04-06 07:35:00,1.0,2.7,78,242
2023-04-06 07:11:00,2023-04-06 08:08:00,1.0,12.3,247,49
2023-04-06 07:54:00,2023-04-06 08:14:00,1.0,3.5,147,42
2023-04-06 07:58:00,2023-04-06 08:19:00,1.0,5.3,254,116
2023-04-06 07:17:00,2023-04-06 07:44:00,1.0,1.3,168,174
2023-04-06 07:54:00,2023-04-06 08:21:00,1.0,5.1,18,69
2023-04-06 07:46:00,2023-04-06 08:13:00,1.0,2.4,69,60
2023-04-06 07:55:00,2023-04-06 08:04:00,1.0,0.4,69,69
2023-04-06 07:19:00,2023-04-06 07:45:00,1.0,3.3,18,51
2023-04-06 07:06:00,2023-04-06 07:44:00,1.0,6.7,213,229
2023-04-06 07:33:00,2023-04-06 08:01:00,1.0,0.9,167,47
2023-04-06 07:45:00,2023-04-06 08:14:00,1.0,6.5,47,183
2023-04-06 07:13:00,2023-04-06 07:56:00,1.0,4.0,51,47
2023-04-06 08:41:00,2023-04-06 09:09:00,1.0,8.0,250,236
2023-04-06 08:27:00,2023-04-06 08:45:00,1.0,6.3,235,75
2023-04-06 08:17:00,2023-04-06 08:46:00,1.0,11.4,51,135
2023-04-06 08:35:00,2023-04-06 08:47:00,1.0,4.3,213,174
2023-04-06 08:04:00,2023-04-06 08:36:00,1.0,11.7,32,143
2023-04-06 08:41:00,2023-04-06 09:09:00,1.0,6.6,182,75
2023-04-06 08:39:00,2023-04-06 09:09:00,1.0,10.8,3,140
2023-04-06 08:48:00,2023-04-06 09:03:00,1.0,0.8,126,159
2023-04-06 08:00:00,2023-04-06 08:19:00,1.0,3.9,174,167
2023-04-06 08:39:00,2023-04-06 08:50:00,1.0,0.9,159,167
2023-04-06 08:55:00,2023-04-06 09:40:00,1.0,1.3,167,69
2023-04-06 08:36:00,2023-04-06 08:58:00,1.0,6.4,200,119
2023-04-06 08:29:00,2023-04-06 08:43:00,1.0,0.5,159,168
2023-04-06 08:57:00,2023-04-06 09:21:00,1.0,4.9,167,259
2023-04-06 08:15:00,2023-04-06 09:06:00,1.0,12.8,32,48
2023-04-06 08:20:00,2023-04-06 08:31:00,1.0,1.62,69,47
2023-04-06 08:23:00,2023-04-06 08:44:00,1.0,3.0,51,250
2023-04-06 08:58:00,2023-04-06 09:29:00,1.0,5.8,169,254
2023-04-06 08:30:00,2023-04-06 08:56:00,1.0,3.2,182,174
2023-04-06 09:47:00,2023-04-06 10:18:00,1.0,7.1,247,163
2023-04-06 09:24:00,2023-04-06 09:57:00,1.0,12.6,3,141
2023-04-06 09:27:00,2023-04-06 09:59:00,1.0,12.2,174,48
2023-04-06 09:36:00,2023-04-06 10:14:00,1.0,14.9,51,255
2023-04-06 09:33:00,2023-04-06 10:27:00,1.0,7.5,69,137
2023-04-06 09:18:00,2023-04-06 09:45:00,1.0,7.3,78,193
2023-04-06 09:02:00,2023-04-06 09:22:00,1.0,12.2,78,28
2023-04-06 09:57:00,2023-04-06 10:59:00,1.0,12.9,51,95
2023-04-06 09:01:00,2023-04-06 09:48:00,1.0,12.8,3,45
2023-04-06 09:33:00,2023-04-06 09:54:00,1.0,11.0,51,140
2023-04-06 09:01:00,2023-04-06 09:33:00,1.0,4.3,167,174
2023-04-06 09:50:00,2023-04-06 11:01:00,1.0,3.7,235,242
2023-04-06 09:48:00,2023-04-06 10:15:00,1.0,12.0,51,233
2023-04-06 09:29:00,2023-04-06 09:40:00,1.0,1.1,32,174
2023-04-06 09:50:00,2023-04-06 10:07:00,1.0,5.3,254,60
2023-04-06 09:43:00,2023-04-06 09:59:00,1.0,2.5,259,174
2023-04-06 09:40:00,2023-04-06 10:22:00,1.0,10.2,235,113
2023-04-06 09:47:00,2023-04-06 10:14:00,1.0,1.5,241,220
2023-04-06 09:21:00,2023-04-06 09:34:00,1.0,1.5,235,136
2023-04-06 10:05:00,2023-04-06 10:44:00,1.0,14.7,32,101
2023-04-06 10:15:00,2023-04-06 10:44:00,1.0,6.0,126,140
2023-04-06 10:16:00,2023-04-06 10:30:00,1.0,5.1,32,235
2023-04-06 10:09:00,2023-04-06 10:39:00,1.0,13.8,18,130
2023-04-06 10:24:00,2023-04-06 10:38:00,1.0,2.0,220,254
2023-04-06 10:51:00,2023-04-06 11:41:00,1.0,4.8,259,127
2023-04-06 10:21:00,2023-04-06 10:43:00,1.0,2.2,47,18
2023-04-06 10:59:00,2023-04-06 11:24:00,1.0,8.8,46,92
2023-04-06 10:24:00,2023-04-06 10:45:00,1.0,4.1,247,242
2023-04-06 10:35:00,2023-04-06 10:57:00,1.0,5.5,241,244
2023-04-06 10:59:00,2023-04-06 11:21:00,1.0,2.7,248,3
2023-04-06 10:30:00,2023-04-06 11:00:00,1.0,2.4,235,220
2023-04-06 10:36:00,2023-04-06 10:57:00,1.0,2.5,168,78
2023-04-06 10:38:00,2023-04-06 10:57:00,1.0,2.2,119,127
2023-04-06 11:20:00,2023-04-06 11:26:00,1.0,0.7,47,69
2023-04-06 11:13:00,2023-04-06 11:52:00,1.0,12.0,242,68
2023-04-06 11:16:00,2023-04-06 11:39:00,1.0,6.4,167,51
2023-04-06 11:52:00,2023-04-06 12:12:00,1.0,5.3,208,20
2023-04-06 11:33:00,2023-04-06 12:01:00,2.0,10.25,247,148
2023-04-06 11:51:00,2023-04-06 12:35:00,1.0,9.3,235,137
2023-04-06 11:49:00,2023-04-06 13:02:00,1.0,1.2,94,88
2023-04-06 11:36:00,2023-04-06 11:47:00,1.0,1.63,69,168
2023-04-06 11:43:00,2023-04-06 12:31:00,1.0,13.0,60,25
2023-04-06 11:57:00,2023-04-06 12:15:00,1.0,0.6,94,169
2023-04-06 11:09:00,2023-04-06 11:51:00,1.0,1.1,242,119
2023-04-06 11:17:00,2023-04-06 11:41:00,1.0,3.7,242,235
2023-04-06 11:16:00,2023-04-06 11:44:00,1.0,9.0,242,119
2023-04-06 11:57:00,2023-04-06 12:04:00,1.0,0.6,69,159
2023-04-06 11:38:00,2023-04-06 11:49:00,1.0,1.9,242,60
2023-04-06 11:10:00,2023-04-06 11:59:00,1.0,4.5,136,250
2023-04-06 11:37:00,2023-04-06 12:08:00,1.0,3.6,78,242
2023-04-06 11:11:00,2023-04-06 11:35:00,1.0,4.7,250,247
2023-04-06 12:37:00,2023-04-06 13:27:00,1.0,10.5,208,68
2023-04-06 12:26:00,2023-04-06 12:54:00,1.0,7.3,250,119
2023-04-06 12:01:00,2023-04-06 12:11:00,1.0,3.2,51,183
2023-04-06 12:54:00,2023-04-06 13:18:00,1.0,6.5,200,265
